,Fecha,Tipo de Cambio
2921,30/03/2014,N/E
2922,29/03/2014,N/E
2923,28/03/2014,13.0841
2924,27/03/2014,13.0837
2925,26/03/2014,13.1273
2926,25/03/2014,13.1349
2927,24/03/2014,13.2019
2928,23/03/2014,N/E
2929,22/03/2014,N/E
2930,21/03/2014,13.2200
2931,20/03/2014,13.2703
2932,19/03/2014,13.1695
2933,18/03/2014,13.1675
2934,17/03/2014,N/E
2935,16/03/2014,N/E
2936,15/03/2014,N/E
2937,14/03/2014,13.2340
2938,13/03/2014,13.2456
2939,12/03/2014,13.2659
2940,11/03/2014,13.2430
2941,10/03/2014,13.2248
2942,09/03/2014,N/E
2943,08/03/2014,N/E
2944,07/03/2014,13.1795
2945,06/03/2014,13.1476
2946,05/03/2014,13.2519
2947,04/03/2014,13.2752
2948,03/03/2014,13.3201
2949,02/03/2014,N/E
2950,01/03/2014,N/E
2951,28/02/2014,13.2379
2952,27/02/2014,13.3066
2953,26/02/2014,13.2992
2954,25/02/2014,13.2248
2955,24/02/2014,13.2090
2956,23/02/2014,N/E
2957,22/02/2014,N/E
2958,21/02/2014,13.2704
2959,20/02/2014,13.2913
2960,19/02/2014,13.2714
2961,18/02/2014,13.2261
2962,17/02/2014,13.1949
2963,16/02/2014,N/E
2964,15/02/2014,N/E
2965,14/02/2014,13.2477
2966,13/02/2014,13.3320
2967,12/02/2014,13.3056
2968,11/02/2014,13.2916
2969,10/02/2014,13.3134
2970,09/02/2014,N/E
2971,08/02/2014,N/E
2972,07/02/2014,13.3285
2973,06/02/2014,13.2211
2974,05/02/2014,13.3705
2975,04/02/2014,13.3928
2976,03/02/2014,N/E
2977,02/02/2014,N/E
2978,01/02/2014,N/E
2979,31/01/2014,13.3769
2980,30/01/2014,13.3207
2981,29/01/2014,13.3671
2982,28/01/2014,13.3104
2983,27/01/2014,13.4408
2984,26/01/2014,N/E
2985,25/01/2014,N/E
2986,24/01/2014,13.4930
2987,23/01/2014,13.3722
2988,22/01/2014,13.3194
2989,21/01/2014,13.2984
2990,20/01/2014,13.2420
2991,19/01/2014,N/E
2992,18/01/2014,N/E
2993,17/01/2014,13.2737
2994,16/01/2014,13.2907
2995,15/01/2014,13.1689
2996,14/01/2014,13.0956
2997,13/01/2014,12.9889
2998,12/01/2014,N/E
2999,11/01/2014,N/E
3000,10/01/2014,13.0065
3001,09/01/2014,13.1403
3002,08/01/2014,13.0846
3003,07/01/2014,13.0337
3004,06/01/2014,13.0905
3005,05/01/2014,N/E
3006,04/01/2014,N/E
3007,03/01/2014,13.0911
3008,02/01/2014,13.1011
3009,01/01/2014,N/E
3010,31/12/2013,13.0843
3011,30/12/2013,13.0652
3012,29/12/2013,N/E
3013,28/12/2013,N/E
3014,27/12/2013,13.0765
3015,26/12/2013,13.0547
3016,25/12/2013,N/E
3017,24/12/2013,13.0200
3018,23/12/2013,12.9610
3019,22/12/2013,N/E
3020,21/12/2013,N/E
3021,20/12/2013,12.9574
3022,19/12/2013,12.9730
3023,18/12/2013,12.9937
3024,17/12/2013,12.9575
3025,16/12/2013,12.9439
3026,15/12/2013,N/E
3027,14/12/2013,N/E
3028,13/12/2013,12.9515
3029,12/12/2013,N/E
3030,11/12/2013,12.9342
3031,10/12/2013,12.8574
3032,09/12/2013,12.8612
3033,08/12/2013,N/E
3034,07/12/2013,N/E
3035,06/12/2013,12.9299
3036,05/12/2013,13.0057
3037,04/12/2013,13.0826
3038,03/12/2013,13.2372
3039,02/12/2013,13.2041
3040,01/12/2013,N/E
3041,30/11/2013,N/E
3042,29/11/2013,13.1101
3043,28/11/2013,13.0836
3044,27/11/2013,13.0925
3045,26/11/2013,13.0745
3046,25/11/2013,13.0267
3047,24/11/2013,N/E
3048,23/11/2013,N/E
3049,22/11/2013,13.0223
3050,21/11/2013,13.0617
3051,20/11/2013,12.9697
3052,19/11/2013,12.8869
3053,18/11/2013,N/E
3054,17/11/2013,N/E
3055,16/11/2013,N/E
3056,15/11/2013,12.9524
3057,14/11/2013,13.0173
3058,13/11/2013,13.1030
3059,12/11/2013,13.1879
3060,11/11/2013,13.2314
3061,10/11/2013,N/E
3062,09/11/2013,N/E
3063,08/11/2013,13.2412
3064,07/11/2013,13.1912
3065,06/11/2013,13.1388
3066,05/11/2013,13.1341
3067,04/11/2013,12.9869
3068,03/11/2013,N/E
3069,02/11/2013,N/E
3070,01/11/2013,13.0789
3071,31/10/2013,13.0067
3072,30/10/2013,12.8640
3073,29/10/2013,12.8903
3074,28/10/2013,12.8948
3075,27/10/2013,N/E
3076,26/10/2013,N/E
3077,25/10/2013,12.8693
3078,24/10/2013,12.9916
3079,23/10/2013,12.9433
3080,22/10/2013,12.8713
3081,21/10/2013,12.9314
3082,20/10/2013,N/E
3083,19/10/2013,N/E
3084,18/10/2013,12.7988
3085,17/10/2013,12.7717
3086,16/10/2013,12.8816
3087,15/10/2013,12.9725
3088,14/10/2013,13.0492
3089,13/10/2013,N/E
3090,12/10/2013,N/E
3091,11/10/2013,13.0514
3092,10/10/2013,13.0913
3093,09/10/2013,13.2126
3094,08/10/2013,13.1417
3095,07/10/2013,13.0959
3096,06/10/2013,N/E
3097,05/10/2013,N/E
3098,04/10/2013,13.0976
3099,03/10/2013,13.2663
3100,02/10/2013,13.1593
3101,01/10/2013,13.1294
3102,30/09/2013,13.1747
3103,29/09/2013,N/E
3104,28/09/2013,N/E
3105,27/09/2013,13.1450
3106,26/09/2013,13.0119
3107,25/09/2013,12.9530
3108,24/09/2013,12.8754
3109,23/09/2013,12.7846
3110,22/09/2013,N/E
3111,21/09/2013,N/E
3112,20/09/2013,12.7685
3113,19/09/2013,12.7179
3114,18/09/2013,12.9687
3115,17/09/2013,12.9241
3116,16/09/2013,N/E
3117,15/09/2013,N/E
3118,14/09/2013,N/E
3119,13/09/2013,13.0540
3120,12/09/2013,13.0854
3121,11/09/2013,13.0938
3122,10/09/2013,13.1119
3123,09/09/2013,13.1471
3124,08/09/2013,N/E
3125,07/09/2013,N/E
3126,06/09/2013,13.2413
3127,05/09/2013,13.4079
3128,04/09/2013,13.3065
3129,03/09/2013,13.4394
3130,02/09/2013,13.3070
3131,01/09/2013,N/E
3132,31/08/2013,N/E
3133,30/08/2013,13.3415
3134,29/08/2013,13.3104
3135,28/08/2013,13.2539
3136,27/08/2013,13.3366
3137,26/08/2013,13.1090
3138,25/08/2013,N/E
3139,24/08/2013,N/E
3140,23/08/2013,12.9979
3141,22/08/2013,13.1486
3142,21/08/2013,13.1424
3143,20/08/2013,13.0064
3144,19/08/2013,13.0124
3145,18/08/2013,N/E
3146,17/08/2013,N/E
3147,16/08/2013,12.8722
3148,15/08/2013,12.8625
3149,14/08/2013,12.7255
3150,13/08/2013,12.7545
3151,12/08/2013,12.5666
3152,11/08/2013,N/E
3153,10/08/2013,N/E
3154,09/08/2013,12.5889
3155,08/08/2013,12.6460
3156,07/08/2013,12.6989
3157,06/08/2013,12.6445
3158,05/08/2013,12.6759
3159,04/08/2013,N/E
3160,03/08/2013,N/E
3161,02/08/2013,12.6904
3162,01/08/2013,12.8068
3163,31/07/2013,12.8464
3164,30/07/2013,12.7635
3165,29/07/2013,12.7321
3166,28/07/2013,N/E
3167,27/07/2013,N/E
3168,26/07/2013,12.7091
3169,25/07/2013,12.6468
3170,24/07/2013,12.6330
3171,23/07/2013,12.5093
3172,22/07/2013,12.5054
3173,21/07/2013,N/E
3174,20/07/2013,N/E
3175,19/07/2013,12.5499
3176,18/07/2013,12.4976
3177,17/07/2013,12.5455
3178,16/07/2013,12.6299
3179,15/07/2013,12.7387
3180,14/07/2013,N/E
3181,13/07/2013,N/E
3182,12/07/2013,12.8234
3183,11/07/2013,12.8599
3184,10/07/2013,12.9494
3185,09/07/2013,12.8654
3186,08/07/2013,12.9267
3187,07/07/2013,N/E
3188,06/07/2013,N/E
3189,05/07/2013,13.0567
3190,04/07/2013,12.8902
3191,03/07/2013,13.0377
3192,02/07/2013,12.9850
3193,01/07/2013,12.9131
3194,30/06/2013,N/E
3195,29/06/2013,N/E
3196,28/06/2013,13.0279
3197,27/06/2013,13.0235
3198,26/06/2013,13.1884
3199,25/06/2013,13.2424
3200,24/06/2013,13.3966
3201,23/06/2013,N/E
3202,22/06/2013,N/E
3203,21/06/2013,13.4041
3204,20/06/2013,13.4015
3205,19/06/2013,12.8695
3206,18/06/2013,12.8800
3207,17/06/2013,12.7370
3208,16/06/2013,N/E
3209,15/06/2013,N/E
3210,14/06/2013,12.6916
3211,13/06/2013,12.7812
3212,12/06/2013,12.8442
3213,11/06/2013,12.8846
3214,10/06/2013,12.8572
3215,09/06/2013,N/E
3216,08/06/2013,N/E
3217,07/06/2013,12.7173
3218,06/06/2013,12.9079
3219,05/06/2013,12.8167
3220,04/06/2013,12.7317
3221,03/06/2013,12.7882
3222,02/06/2013,N/E
3223,01/06/2013,N/E
3224,31/05/2013,12.8035
3225,30/05/2013,12.7781
3226,29/05/2013,12.6328
3227,28/05/2013,12.5275
3228,27/05/2013,12.4831
3229,26/05/2013,N/E
3230,25/05/2013,N/E
3231,24/05/2013,12.5219
3232,23/05/2013,12.4764
3233,22/05/2013,12.3113
3234,21/05/2013,12.3414
3235,20/05/2013,12.3258
3236,19/05/2013,N/E
3237,18/05/2013,N/E
3238,17/05/2013,12.3177
3239,16/05/2013,12.2378
3240,15/05/2013,12.2313
3241,14/05/2013,12.1485
3242,13/05/2013,12.1448
3243,12/05/2013,N/E
3244,11/05/2013,N/E
3245,10/05/2013,12.1094
3246,09/05/2013,11.9807
3247,08/05/2013,12.0393
3248,07/05/2013,12.0733
3249,06/05/2013,12.1074
3250,05/05/2013,N/E
3251,04/05/2013,N/E
3252,03/05/2013,12.0851
3253,02/05/2013,12.1756
3254,01/05/2013,N/E
3255,30/04/2013,12.1456
3256,29/04/2013,12.1326
3257,28/04/2013,N/E
3258,27/04/2013,N/E
3259,26/04/2013,12.1550
3260,25/04/2013,12.1231
3261,24/04/2013,12.2768
3262,23/04/2013,12.2492
3263,22/04/2013,12.3227
3264,21/04/2013,N/E
3265,20/04/2013,N/E
3266,19/04/2013,12.2254
3267,18/04/2013,12.2479
3268,17/04/2013,12.2370
3269,16/04/2013,12.1668
3270,15/04/2013,12.1729
3271,14/04/2013,N/E
3272,13/04/2013,N/E
3273,12/04/2013,12.0824
3274,11/04/2013,12.0691
3275,10/04/2013,12.1140
3276,09/04/2013,12.1304
3277,08/04/2013,12.1588
3278,07/04/2013,N/E
3279,06/04/2013,N/E
3280,05/04/2013,12.2383
3281,04/04/2013,12.3197
3282,03/04/2013,12.3266
3283,02/04/2013,12.2728
3284,01/04/2013,12.3438
3285,31/03/2013,N/E
3286,30/03/2013,N/E
3287,29/03/2013,N/E
3288,28/03/2013,N/E
3289,27/03/2013,12.3612
3290,26/03/2013,12.3546
3291,25/03/2013,12.3579
3292,24/03/2013,N/E
3293,23/03/2013,N/E
3294,22/03/2013,12.3724
3295,21/03/2013,12.3841
3296,20/03/2013,12.3909
3297,19/03/2013,12.4339
3298,18/03/2013,N/E
3299,17/03/2013,N/E
3300,16/03/2013,N/E
3301,15/03/2013,12.4390
3302,14/03/2013,12.4545
3303,13/03/2013,12.3967
3304,12/03/2013,12.4641
3305,11/03/2013,12.5308
3306,10/03/2013,N/E
3307,09/03/2013,N/E
3308,08/03/2013,12.6684
3309,07/03/2013,12.7839
3310,06/03/2013,12.7345
3311,05/03/2013,12.7355
3312,04/03/2013,12.7814
3313,03/03/2013,N/E
3314,02/03/2013,N/E
3315,01/03/2013,12.8012
3316,28/02/2013,12.7795
3317,27/02/2013,12.8322
3318,26/02/2013,12.8680
3319,25/02/2013,12.7028
3320,24/02/2013,N/E
3321,23/02/2013,N/E
3322,22/02/2013,12.7517
3323,21/02/2013,12.7699
3324,20/02/2013,12.6694
3325,19/02/2013,12.6873
3326,18/02/2013,12.6959
3327,17/02/2013,N/E
3328,16/02/2013,N/E
3329,15/02/2013,12.6866
3330,14/02/2013,12.6982
3331,13/02/2013,12.7116
3332,12/02/2013,12.7364
3333,11/02/2013,12.7706
3334,10/02/2013,N/E
3335,09/02/2013,N/E
3336,08/02/2013,12.7307
3337,07/02/2013,12.7105
3338,06/02/2013,12.6664
3339,05/02/2013,12.6294
3340,04/02/2013,N/E
3341,03/02/2013,N/E
3342,02/02/2013,N/E
3343,01/02/2013,12.6377
3344,31/01/2013,12.7094
3345,30/01/2013,12.7408
3346,29/01/2013,12.7134
3347,28/01/2013,12.7802
3348,27/01/2013,N/E
3349,26/01/2013,N/E
3350,25/01/2013,12.6993
3351,24/01/2013,12.6286
3352,23/01/2013,12.6616
3353,22/01/2013,12.6817
3354,21/01/2013,12.7098
3355,20/01/2013,N/E
3356,19/01/2013,N/E
3357,18/01/2013,12.6555
3358,17/01/2013,12.5868
3359,16/01/2013,12.6305
3360,15/01/2013,12.6526
3361,14/01/2013,12.6533
3362,13/01/2013,N/E
3363,12/01/2013,N/E
3364,11/01/2013,12.6478
3365,10/01/2013,12.6555
3366,09/01/2013,12.7503
3367,08/01/2013,12.8015
3368,07/01/2013,12.7679
3369,06/01/2013,N/E
3370,05/01/2013,N/E
3371,04/01/2013,12.7597
3372,03/01/2013,12.7430
3373,02/01/2013,12.7488
3374,01/01/2013,N/E
3375,31/12/2012,12.9658
3376,30/12/2012,N/E
3377,29/12/2012,N/E
3378,28/12/2012,12.9880
3379,27/12/2012,13.0101
3380,26/12/2012,13.0058
3381,25/12/2012,N/E
3382,24/12/2012,12.9764
3383,23/12/2012,N/E
3384,22/12/2012,N/E
3385,21/12/2012,12.8991
3386,20/12/2012,12.7777
3387,19/12/2012,12.7327
3388,18/12/2012,12.7236
3389,17/12/2012,12.7624
3390,16/12/2012,N/E
3391,15/12/2012,N/E
3392,14/12/2012,12.7768
3393,13/12/2012,12.7869
3394,12/12/2012,N/E
3395,11/12/2012,12.7584
3396,10/12/2012,12.7964
3397,09/12/2012,N/E
3398,08/12/2012,N/E
3399,07/12/2012,12.8469
3400,06/12/2012,12.9102
3401,05/12/2012,12.9284
3402,04/12/2012,12.9600
3403,03/12/2012,12.9335
3404,02/12/2012,N/E
3405,01/12/2012,N/E
3406,30/11/2012,12.9268
3407,29/11/2012,12.9617
3408,28/11/2012,13.0372
3409,27/11/2012,12.9861
3410,26/11/2012,12.9984
3411,25/11/2012,N/E
3412,24/11/2012,N/E
3413,23/11/2012,12.9799
3414,22/11/2012,13.0188
3415,21/11/2012,13.0395
3416,20/11/2012,13.0245
3417,19/11/2012,N/E
3418,18/11/2012,N/E
3419,17/11/2012,N/E
3420,16/11/2012,13.2063
3421,15/11/2012,13.2522
3422,14/11/2012,13.2353
3423,13/11/2012,13.2284
3424,12/11/2012,13.1975
3425,11/11/2012,N/E
3426,10/11/2012,N/E
3427,09/11/2012,13.1789
3428,08/11/2012,13.1168
3429,07/11/2012,13.0432
3430,06/11/2012,12.9769
3431,05/11/2012,13.0449
3432,04/11/2012,N/E
3433,03/11/2012,N/E
3434,02/11/2012,N/E
3435,01/11/2012,13.0387
3436,31/10/2012,13.0911
3437,30/10/2012,13.0498
3438,29/10/2012,13.0900
3439,28/10/2012,N/E
3440,27/10/2012,N/E
3441,26/10/2012,13.0112
3442,25/10/2012,12.9669
3443,24/10/2012,12.9839
3444,23/10/2012,12.9759
3445,22/10/2012,12.8571
3446,21/10/2012,N/E
3447,20/10/2012,N/E
3448,19/10/2012,12.8551
3449,18/10/2012,12.8299
3450,17/10/2012,12.7981
3451,16/10/2012,12.8077
3452,15/10/2012,12.8188
3453,14/10/2012,N/E
3454,13/10/2012,N/E
3455,12/10/2012,12.8901
3456,11/10/2012,12.8792
3457,10/10/2012,12.9119
3458,09/10/2012,12.8680
3459,08/10/2012,12.8426
3460,07/10/2012,N/E
3461,06/10/2012,N/E
3462,05/10/2012,12.6987
3463,04/10/2012,12.7589
3464,03/10/2012,12.8528
3465,02/10/2012,12.8375
3466,01/10/2012,12.8178
3467,30/09/2012,N/E
3468,29/09/2012,N/E
3469,28/09/2012,12.8695
3470,27/09/2012,12.8521
3471,26/09/2012,12.9170
3472,25/09/2012,12.8233
3473,24/09/2012,12.9123
3474,23/09/2012,N/E
3475,22/09/2012,N/E
3476,21/09/2012,12.8376
3477,20/09/2012,12.9042
3478,19/09/2012,12.8235
3479,18/09/2012,12.8192
3480,17/09/2012,12.7492
3481,16/09/2012,N/E
3482,15/09/2012,N/E
3483,14/09/2012,12.7458
3484,13/09/2012,12.9749
3485,12/09/2012,13.0305
3486,11/09/2012,12.9992
3487,10/09/2012,12.9921
3488,09/09/2012,N/E
3489,08/09/2012,N/E
3490,07/09/2012,12.9976
3491,06/09/2012,13.0483
3492,05/09/2012,13.1221
3493,04/09/2012,13.1793
3494,03/09/2012,13.1910
3495,02/09/2012,N/E
3496,01/09/2012,N/E
3497,31/08/2012,13.2571
3498,30/08/2012,13.4172
3499,29/08/2012,13.2746
3500,28/08/2012,13.1847
3501,27/08/2012,13.1703
3502,26/08/2012,N/E
3503,25/08/2012,N/E
3504,24/08/2012,13.1760
3505,23/08/2012,13.1284
3506,22/08/2012,13.1762
3507,21/08/2012,13.0854
3508,20/08/2012,13.1261
3509,19/08/2012,N/E
3510,18/08/2012,N/E
3511,17/08/2012,13.1745
3512,16/08/2012,13.1430
3513,15/08/2012,13.1639
3514,14/08/2012,13.1311
3515,13/08/2012,13.1474
3516,12/08/2012,N/E
3517,11/08/2012,N/E
3518,10/08/2012,13.1094
3519,09/08/2012,13.1188
3520,08/08/2012,13.1891
3521,07/08/2012,13.1849
3522,06/08/2012,13.0708
3523,05/08/2012,N/E
3524,04/08/2012,N/E
3525,03/08/2012,13.1357
3526,02/08/2012,13.3927
3527,01/08/2012,13.2867
3528,31/07/2012,13.2833
3529,30/07/2012,13.2644
3530,29/07/2012,N/E
3531,28/07/2012,N/E
3532,27/07/2012,13.2837
3533,26/07/2012,13.4425
3534,25/07/2012,13.6541
3535,24/07/2012,13.6796
3536,23/07/2012,13.5218
3537,22/07/2012,N/E
3538,21/07/2012,N/E
3539,20/07/2012,13.2928
3540,19/07/2012,13.1921
3541,18/07/2012,13.1201
3542,17/07/2012,13.2226
3543,16/07/2012,13.2832
3544,15/07/2012,N/E
3545,14/07/2012,N/E
3546,13/07/2012,13.3449
3547,12/07/2012,13.4795
3548,11/07/2012,13.3241
3549,10/07/2012,13.2924
3550,09/07/2012,13.4533
3551,08/07/2012,N/E
3552,07/07/2012,N/E
3553,06/07/2012,13.4925
3554,05/07/2012,13.3508
3555,04/07/2012,13.3617
3556,03/07/2012,13.3174
3557,02/07/2012,13.3970
3558,01/07/2012,N/E
3559,30/06/2012,N/E
3560,29/06/2012,13.4084
3561,28/06/2012,13.6530
3562,27/06/2012,13.6652
3563,26/06/2012,13.8616
3564,25/06/2012,13.9542
3565,24/06/2012,N/E
3566,23/06/2012,N/E
3567,22/06/2012,13.8490
3568,21/06/2012,13.7668
3569,20/06/2012,13.7257
3570,19/06/2012,13.7033
3571,18/06/2012,13.9154
3572,17/06/2012,N/E
3573,16/06/2012,N/E
3574,15/06/2012,13.9115
3575,14/06/2012,13.9974
3576,13/06/2012,13.9700
3577,12/06/2012,14.0060
3578,11/06/2012,13.9625
3579,10/06/2012,N/E
3580,09/06/2012,N/E
3581,08/06/2012,14.0351
3582,07/06/2012,13.9355
3583,06/06/2012,14.1116
3584,05/06/2012,14.2319
3585,04/06/2012,14.2443
3586,03/06/2012,N/E
3587,02/06/2012,N/E
3588,01/06/2012,14.3949
3589,31/05/2012,14.3047
3590,30/05/2012,14.0749
3591,29/05/2012,13.9169
3592,28/05/2012,13.9439
3593,27/05/2012,N/E
3594,26/05/2012,N/E
3595,25/05/2012,14.0156
3596,24/05/2012,14.0040
3597,23/05/2012,14.0335
3598,22/05/2012,13.7203
3599,21/05/2012,13.7935
3600,20/05/2012,N/E
3601,19/05/2012,N/E
3602,18/05/2012,13.7809
3603,17/05/2012,13.7994
3604,16/05/2012,13.7747
3605,15/05/2012,13.7302
3606,14/05/2012,13.6739
3607,13/05/2012,N/E
3608,12/05/2012,N/E
3609,11/05/2012,13.4929
3610,10/05/2012,13.4470
3611,09/05/2012,13.5150
3612,08/05/2012,13.3374
3613,07/05/2012,13.1659
3614,06/05/2012,N/E
3615,05/05/2012,N/E
3616,04/05/2012,13.1344
3617,03/05/2012,12.9725
3618,02/05/2012,12.9629
3619,01/05/2012,N/E
3620,30/04/2012,12.9942
3621,29/04/2012,N/E
3622,28/04/2012,N/E
3623,27/04/2012,13.0141
3624,26/04/2012,13.2093
3625,25/04/2012,13.1667
3626,24/04/2012,13.1392
3627,23/04/2012,13.2087
3628,22/04/2012,N/E
3629,21/04/2012,N/E
3630,20/04/2012,13.1171
3631,19/04/2012,13.2288
3632,18/04/2012,13.1322
3633,17/04/2012,13.0816
3634,16/04/2012,13.2168
3635,15/04/2012,N/E
3636,14/04/2012,N/E
3637,13/04/2012,13.1458
3638,12/04/2012,13.0736
3639,11/04/2012,13.1324
3640,10/04/2012,13.1568
3641,09/04/2012,12.9902
3642,08/04/2012,N/E
3643,07/04/2012,N/E
3644,06/04/2012,N/E
3645,05/04/2012,N/E
3646,04/04/2012,12.8155
3647,03/04/2012,12.7317
3648,02/04/2012,12.7691
3649,01/04/2012,N/E
3650,31/03/2012,N/E
3651,30/03/2012,12.8093
3652,29/03/2012,12.8489
3653,28/03/2012,12.8039
3654,27/03/2012,12.6706
3655,26/03/2012,12.6795
3656,25/03/2012,N/E
3657,24/03/2012,N/E
3658,23/03/2012,12.8035
3659,22/03/2012,12.8330
3660,21/03/2012,12.6833
3661,20/03/2012,12.6935
3662,19/03/2012,N/E
3663,18/03/2012,N/E
3664,17/03/2012,N/E
3665,16/03/2012,12.6645
3666,15/03/2012,12.6591
3667,14/03/2012,12.6719
3668,13/03/2012,12.6336
3669,12/03/2012,12.7150
3670,11/03/2012,N/E
3671,10/03/2012,N/E
3672,09/03/2012,12.6299
3673,08/03/2012,12.7840
3674,07/03/2012,12.9469
3675,06/03/2012,12.9777
3676,05/03/2012,12.8339
3677,04/03/2012,N/E
3678,03/03/2012,N/E
3679,02/03/2012,12.7723
3680,01/03/2012,12.7764
3681,29/02/2012,12.7891
3682,28/02/2012,12.8575
3683,27/02/2012,12.8779
3684,26/02/2012,N/E
3685,25/02/2012,N/E
3686,24/02/2012,12.8675
3687,23/02/2012,12.8294
3688,22/02/2012,12.8296
3689,21/02/2012,12.7408
3690,20/02/2012,12.6793
3691,19/02/2012,N/E
3692,18/02/2012,N/E
3693,17/02/2012,12.7856
3694,16/02/2012,12.8822
3695,15/02/2012,12.7658
3696,14/02/2012,12.7753
3697,13/02/2012,12.7392
3698,12/02/2012,N/E
3699,11/02/2012,N/E
3700,10/02/2012,12.7857
3701,09/02/2012,12.7200
3702,08/02/2012,12.6833
3703,07/02/2012,12.6472
3704,06/02/2012,N/E
3705,05/02/2012,N/E
3706,04/02/2012,N/E
3707,03/02/2012,12.7120
3708,02/02/2012,12.8038
3709,01/02/2012,12.8900
3710,31/01/2012,13.0077
3711,30/01/2012,13.0063
3712,29/01/2012,N/E
3713,28/01/2012,N/E
3714,27/01/2012,12.9504
3715,26/01/2012,12.9325
3716,25/01/2012,13.1319
3717,24/01/2012,13.1712
3718,23/01/2012,13.1383
3719,22/01/2012,N/E
3720,21/01/2012,N/E
3721,20/01/2012,13.2240
3722,19/01/2012,13.2516
3723,18/01/2012,13.3267
3724,17/01/2012,13.4621
3725,16/01/2012,13.5401
3726,15/01/2012,N/E
3727,14/01/2012,N/E
3728,13/01/2012,13.6263
3729,12/01/2012,13.5982
3730,11/01/2012,13.6592
3731,10/01/2012,13.6204
3732,09/01/2012,13.7437
3733,08/01/2012,N/E
3734,07/01/2012,N/E
3735,06/01/2012,13.7228
3736,05/01/2012,13.7409
3737,04/01/2012,13.7144
3738,03/01/2012,13.6882
3739,02/01/2012,13.9342
3740,01/01/2012,N/E
3741,31/12/2011,N/E
3742,30/12/2011,13.9476
3743,29/12/2011,13.9787
3744,28/12/2011,13.9904
3745,27/12/2011,13.9658
3746,26/12/2011,13.8483
3747,25/12/2011,N/E
3748,24/12/2011,N/E
3749,23/12/2011,13.8163
3750,22/12/2011,13.8169
3751,21/12/2011,13.8526
3752,20/12/2011,13.7720
3753,19/12/2011,13.8542
3754,18/12/2011,N/E
3755,17/12/2011,N/E
3756,16/12/2011,13.8450
3757,15/12/2011,13.8230
3758,14/12/2011,13.9412
3759,13/12/2011,13.7714
3760,12/12/2011,N/E
3761,11/12/2011,N/E
3762,10/12/2011,N/E
3763,09/12/2011,13.6406
3764,08/12/2011,13.6569
3765,07/12/2011,13.5118
3766,06/12/2011,13.4970
3767,05/12/2011,13.4786
3768,04/12/2011,N/E
3769,03/12/2011,N/E
3770,02/12/2011,13.5488
3771,01/12/2011,13.5894
3772,30/11/2011,13.6100
3773,29/11/2011,13.9538
3774,28/11/2011,14.0344
3775,27/11/2011,N/E
3776,26/11/2011,N/E
3777,25/11/2011,14.2443
3778,24/11/2011,14.1778
3779,23/11/2011,14.1291
3780,22/11/2011,13.9812
3781,21/11/2011,N/E
3782,20/11/2011,N/E
3783,19/11/2011,N/E
3784,18/11/2011,13.7033
3785,17/11/2011,13.6375
3786,16/11/2011,13.5847
3787,15/11/2011,13.5672
3788,14/11/2011,13.5122
3789,13/11/2011,N/E
3790,12/11/2011,N/E
3791,11/11/2011,13.4165
3792,10/11/2011,13.5622
3793,09/11/2011,13.5252
3794,08/11/2011,13.3852
3795,07/11/2011,13.4504
3796,06/11/2011,N/E
3797,05/11/2011,N/E
3798,04/11/2011,13.4698
3799,03/11/2011,13.4128
3800,02/11/2011,N/E
3801,01/11/2011,13.6282
3802,31/10/2011,13.1802
3803,30/10/2011,N/E
3804,29/10/2011,N/E
3805,28/10/2011,13.1132
3806,27/10/2011,13.1973
3807,26/10/2011,13.4914
3808,25/10/2011,13.4459
3809,24/10/2011,13.4889
3810,23/10/2011,N/E
3811,22/10/2011,N/E
3812,21/10/2011,13.5996
3813,20/10/2011,13.6628
3814,19/10/2011,13.3733
3815,18/10/2011,13.4445
3816,17/10/2011,13.2952
3817,16/10/2011,N/E
3818,15/10/2011,N/E
3819,14/10/2011,13.2711
3820,13/10/2011,13.3647
3821,12/10/2011,13.2213
3822,11/10/2011,13.3266
3823,10/10/2011,13.2751
3824,09/10/2011,N/E
3825,08/10/2011,N/E
3826,07/10/2011,13.3143
3827,06/10/2011,13.5341
3828,05/10/2011,13.6675
3829,04/10/2011,13.9714
3830,03/10/2011,13.8967
3831,02/10/2011,N/E
3832,01/10/2011,N/E
3833,30/09/2011,13.7994
3834,29/09/2011,13.4567
3835,28/09/2011,13.4217
3836,27/09/2011,13.3414
3837,26/09/2011,13.6677
3838,25/09/2011,N/E
3839,24/09/2011,N/E
3840,23/09/2011,13.7788
3841,22/09/2011,13.8917
3842,21/09/2011,13.4045
3843,20/09/2011,13.1669
3844,19/09/2011,13.1860
3845,18/09/2011,N/E
3846,17/09/2011,N/E
3847,16/09/2011,N/E
3848,15/09/2011,12.9127
3849,14/09/2011,12.9646
3850,13/09/2011,12.8994
3851,12/09/2011,12.7687
3852,11/09/2011,N/E
3853,10/09/2011,N/E
3854,09/09/2011,12.6324
3855,08/09/2011,12.4956
3856,07/09/2011,12.4661
3857,06/09/2011,12.5102
3858,05/09/2011,12.5353
3859,04/09/2011,N/E
3860,03/09/2011,N/E
3861,02/09/2011,12.3735
3862,01/09/2011,12.2616
3863,31/08/2011,12.3480
3864,30/08/2011,12.4838
3865,29/08/2011,12.4148
3866,28/08/2011,N/E
3867,27/08/2011,N/E
3868,26/08/2011,12.4953
3869,25/08/2011,12.4259
3870,24/08/2011,12.3952
3871,23/08/2011,12.3357
3872,22/08/2011,12.2948
